bug_id,bug_title,bug_description,bug_tags,severity,priority,normalized_bug_title,bug_text
334957,Not All Drawings are available in Related Drawings | PreProd03 ( July2025 ) | UFC04,,Blocked by IR; Duplicate; LPS; method_NX; Non-AddOns; PD-Resolved; TC_CSP_6.5_D1; TN; UFC_Load_4,3 - Medium,4.0,not all drawings are available in related drawings | preprod ( july ) | ufc,"Normalized Title: not all drawings are available in related drawings | preprod ( july ) | ufc
Original Title: Not All Drawings are available in Related Drawings | PreProd03 ( July2025 ) | UFC04
Tags: Blocked by IR; Duplicate; LPS; method_NX; Non-AddOns; PD-Resolved; TC_CSP_6.5_D1; TN; UFC_Load_4
Severity: 3 - Medium
Description: nan"
334588,No error message / No failed validation when WW Pos. No. is missing,"Copied from Repro Steps when changed from Bug to Platon Incident 14.07.2025 12:29 Bug filed on ""AWC | Alternate parts (WW) | Assembly Check in Set Engineering & PrereleaseCheck for Assemblies with WW Content (POSNumber)"" Step no. Result Title 1. None Summary: If there is no pos nr given to alternate parts. While doing pLATON validation, it should throw error that the pos nr is not filled. 2. None Login to PLATON PreProd1 with Valid Credentials Group: TE Role: PDM-Author Expected Result Successful PLATON login 3. None Search and Open an assembly with alternate part Expected Result Assembly with alternate parts opens 4. None Update Pos. No. for the Std and it's substitute Expected Result Pos. No. for the Std and substitute gets updated 5. None Click on three dots on the toolbar -> Manage -> Platon Validation Expected Result The validation logic gets triggered 6. Failed Click Ok to view the Validation Results Expected Result Automatically switch to tab 'Platon Validation' and validation results are visible Comments: There is no error message / No failed validation when the WW Pos. No. is missing 7. None If the Position numbers are not entered for the substitute parts, the error that the Pos Nr. is not filled should appear Expected Result Platon validation should pass Copied from Repro Steps when changed from Platon Incident to Bug 14.07.2025 12:29 Bug filed on ""AWC | Alternate parts (WW) | Assembly Check in Set Engineering & PrereleaseCheck for Assemblies with WW Content (POSNumber)"" Step no. Result Title 1. None Summary: If there is no pos nr given to alternate parts. While doing pLATON validation, it should throw error that the pos nr is not filled. 2. None Login to PLATON PreProd1 with Valid Credentials Group: TE Role: PDM-Author Expected Result Successful PLATON login 3. None Search and Open an assembly with alternate part Expected Result Assembly with alternate parts opens 4. None Update Pos. No. for the Std and it's substitute Expected Result Pos. No. for the Std and substitute gets updated 5. None Click on three dots on the toolbar -> Manage -> Platon Validation Expected Result The validation logic gets triggered 6. Failed Click Ok to view the Validation Results Expected Result Automatically switch to tab 'Platon Validation' and validation results are visible Comments: There is no error message / No failed validation when the WW Pos. No. is missing 7. None If the Position numbers are not entered for the substitute parts, the error that the Pos Nr. is not filled should appear Expected Result Platon validation should pass Copied from Repro Steps when changed from Bug to Platon Incident 14.07.2025 12:29 Bug filed on ""AWC | Alternate parts (WW) | Assembly Check in Set Engineering & PrereleaseCheck for Assemblies with WW Content (POSNumber)"" Step no. Result Title 1. None Summary: If there is no pos nr given to alternate parts. While doing pLATON validation, it should throw error that the pos nr is not filled. 2. None Login to PLATON PreProd1 with Valid Credentials Group: TE Role: PDM-Author Expected Result Successful PLATON login 3. None Search and Open an assembly with alternate part Expected Result Assembly with alternate parts opens 4. None Update Pos. No. for the Std and it's substitute Expected Result Pos. No. for the Std and substitute gets updated 5. None Click on three dots on the toolbar -> Manage -> Platon Validation Expected Result The validation logic gets triggered 6. Failed Click Ok to view the Validation Results Expected Result Automatically switch to tab 'Platon Validation' and validation results are visible Comments: There is no error message / No failed validation when the WW Pos. No. is missing 7. None If the Position numbers are not entered for the substitute parts, the error that the Pos Nr. is not filled should appear Expected Result Platon validation should pass Copied from Repro Steps when changed from Platon Incident to Bug 14.07.2025 12:29 Bug filed on ""AWC | Alternate parts (WW) | Assembly Check in Set Engineering & PrereleaseCheck for Assemblies with WW Content (POSNumber)"" Step no. Result Title 1. None Summary: If there is no pos nr given to alternate parts. While doing pLATON validation, it should throw error that the pos nr is not filled. 2. None Login to PLATON PreProd1 with Valid Credentials Group: TE Role: PDM-Author Expected Result Successful PLATON login 3. None Search and Open an assembly with alternate part Expected Result Assembly with alternate parts opens 4. None Update Pos. No. for the Std and it's substitute Expected Result Pos. No. for the Std and substitute gets updated 5. None Click on three dots on the toolbar -> Manage -> Platon Validation Expected Result The validation logic gets triggered 6. Failed Click Ok to view the Validation Results Expected Result Automatically switch to tab 'Platon Validation' and validation results are visible Comments: There is no error message / No failed validation when the WW Pos. No. is missing 7. None If the Position numbers are not entered for the substitute parts, the error that the Pos Nr. is not filled should appear Expected Result Platon validation should pass",Dispatcher: Girish; Former_Incident; method_workflow; NewRequirement; PFC_200; QB0210; QB0910; QB1710; Reject; RM; Team 1; Team 3,3 - Medium,2.0,no error message / no failed validation when ww pos. no. is missing,"Normalized Title: no error message / no failed validation when ww pos. no. is missing
Original Title: No error message / No failed validation when WW Pos. No. is missing
Tags: Dispatcher: Girish; Former_Incident; method_workflow; NewRequirement; PFC_200; QB0210; QB0910; QB1710; Reject; RM; Team 1; Team 3
Severity: 3 - Medium
Description: Copied from Repro Steps when changed from Bug to Platon Incident 14.07.2025 12:29 Bug filed on ""AWC | Alternate parts (WW) | Assembly Check in Set Engineering & PrereleaseCheck for Assemblies with WW Content (POSNumber)"" Step no. Result Title 1. None Summary: If there is no pos nr given to alternate parts. While doing pLATON validation, it should throw error that the pos nr is not filled. 2. None Login to PLATON PreProd1 with Valid Credentials Group: TE Role: PDM-Author Expected Result Successful PLATON login 3. None Search and Open an assembly with alternate part Expected Result Assembly with alternate parts opens 4. None Update Pos. No. for the Std and it's substitute Expected Result Pos. No. for the Std and substitute gets updated 5. None Click on three dots on the toolbar -> Manage -> Platon Validation Expected Result The validation logic gets triggered 6. Failed Click Ok to view the Validation Results Expected Result Automatically switch to tab 'Platon Validation' and validation results are visible Comments: There is no error message / No failed validation when the WW Pos. No. is missing 7. None If the Position numbers are not entered for the substitute parts, the error that the Pos Nr. is not filled should appear Expected Result Platon validation should pass Copied from Repro Steps when changed from Platon Incident to Bug 14.07.2025 12:29 Bug filed on ""AWC | Alternate parts (WW) | Assembly Check in Set Engineering & PrereleaseCheck for Assemblies with WW Content (POSNumber)"" Step no. Result Title 1. None Summary: If there is no pos nr given to alternate parts. While doing pLATON validation, it should throw error that the pos nr is not filled. 2. None Login to PLATON PreProd1 with Valid Credentials Group: TE Role: PDM-Author Expected Result Successful PLATON login 3. None Search and Open an assembly with alternate part Expected Result Assembly with alternate parts opens 4. None Update Pos. No. for the Std and it's substitute Expected Result Pos. No. for the Std and substitute gets updated 5. None Click on three dots on the toolbar -> Manage -> Platon Validation Expected Result The validation logic gets triggered 6. Failed Click Ok to view the Validation Results Expected Result Automatically switch to tab 'Platon Validation' and validation results are visible Comments: There is no error message / No failed validation when the WW Pos. No. is missing 7. None If the Position numbers are not entered for the substitute parts, the error that the Pos Nr. is not filled should appear Expected Result Platon validation should pass Copied from Repro Steps when changed from Bug to Platon Incident 14.07.2025 12:29 Bug filed on ""AWC | Alternate parts (WW) | Assembly Check in Set Engineering & PrereleaseCheck for Assemblies with WW Content (POSNumber)"" Step no. Result Title 1. None Summary: If there is no pos nr given to alternate parts. While doing pLATON validation, it should throw error that the pos nr is not filled. 2. None Login to PLATON PreProd1 with Valid Credentials Group: TE Role: PDM-Author Expected Result Successful PLATON login 3. None Search and Open an assembly with alternate part Expected Result Assembly with alternate parts opens 4. None Update Pos. No. for the Std and it's substitute Expected Result Pos. No. for the Std and substitute gets updated 5. None Click on three dots on the toolbar -> Manage -> Platon Validation Expected Result The validation logic gets triggered 6. Failed Click Ok to view the Validation Results Expected Result Automatically switch to tab 'Platon Validation' and validation results are visible Comments: There is no error message / No failed validation when the WW Pos. No. is missing 7. None If the Position numbers are not entered for the substitute parts, the error that the Pos Nr. is not filled should appear Expected Result Platon validation should pass Copied from Repro Steps when changed from Platon Incident to Bug 14.07.2025 12:29 Bug filed on ""AWC | Alternate parts (WW) | Assembly Check in Set Engineering & PrereleaseCheck for Assemblies with WW Content (POSNumber)"" Step no. Result Title 1. None Summary: If there is no pos nr given to alternate parts. While doing pLATON validation, it should throw error that the pos nr is not filled. 2. None Login to PLATON PreProd1 with Valid Credentials Group: TE Role: PDM-Author Expected Result Successful PLATON login 3. None Search and Open an assembly with alternate part Expected Result Assembly with alternate parts opens 4. None Update Pos. No. for the Std and it's substitute Expected Result Pos. No. for the Std and substitute gets updated 5. None Click on three dots on the toolbar -> Manage -> Platon Validation Expected Result The validation logic gets triggered 6. Failed Click Ok to view the Validation Results Expected Result Automatically switch to tab 'Platon Validation' and validation results are visible Comments: There is no error message / No failed validation when the WW Pos. No. is missing 7. None If the Position numbers are not entered for the substitute parts, the error that the Pos Nr. is not filled should appear Expected Result Platon validation should pass"
331761,+++ Failed to open OS file for @DB/MIG098187844314174/0001.001/ | PreProd03 ( July2025 ) | UFC04,,method_NX; Team 1; UFC_Load_4,2 - High,2.0,+++ failed to open os file for @db/mig/ . / | preprod ( july ) | ufc,"Normalized Title: +++ failed to open os file for @db/mig/ . / | preprod ( july ) | ufc
Original Title: +++ Failed to open OS file for @DB/MIG098187844314174/0001.001/ | PreProd03 ( July2025 ) | UFC04
Tags: method_NX; Team 1; UFC_Load_4
Severity: 2 - High
Description: nan"
325412,Affected System (PLATON) | Topic (AccessManagement) | Can Add Military Project to existing Project,"Copied from Repro Steps when changed from Platon Incident to Bug 📍 Location in the Process House (describe, in which part of the process the incident occurs - use Link to navigate) 268233*: 01.13_Business Scenario (234507) _Step_50_to_140 - Assign Military Project to structure elements 👉 For incident reproduction: Which action was taken? (Detailed step-by-step description, what you did) I have followed the steps in the testcase and have passed the testcase itself. But in the test case you get an error message, if you assign an additional project to an object that is assigned to a military project. That error message is different than shown in the result, but it is there. However, I tried to add a military project to an part number that already is assigned to a internal project and would have expected also an error message or that the military project assigned is exclusive. 🚩 What was your expected result? I would expect, that a military projec assigment is always exclusive. So there should be either an error message giving the infomration to remove the existing projects first or this should be done automatically when a military project is assigned. 🐞 What was the actual result? (Please, insert screenshots/pictures/logfiles etc. as it is very helpful for us) I could assgne a millitary project additionally to the exisiting ones. 🚧 What are the consequences of the incident? military data is not safe from access of others. Default Platon Incident Template v. 4 from 20.09.2024 .",Dispatcher: Chinmay; Former_Incident; method_AC; Team 3,2 - High,,affected system (platon) | topic (accessmanagement) | can add military project to existing project,"Normalized Title: affected system (platon) | topic (accessmanagement) | can add military project to existing project
Original Title: Affected System (PLATON) | Topic (AccessManagement) | Can Add Military Project to existing Project
Tags: Dispatcher: Chinmay; Former_Incident; method_AC; Team 3
Severity: 2 - High
Description: Copied from Repro Steps when changed from Platon Incident to Bug 📍 Location in the Process House (describe, in which part of the process the incident occurs - use Link to navigate) 268233*: 01.13_Business Scenario (234507) _Step_50_to_140 - Assign Military Project to structure elements 👉 For incident reproduction: Which action was taken? (Detailed step-by-step description, what you did) I have followed the steps in the testcase and have passed the testcase itself. But in the test case you get an error message, if you assign an additional project to an object that is assigned to a military project. That error message is different than shown in the result, but it is there. However, I tried to add a military project to an part number that already is assigned to a internal project and would have expected also an error message or that the military project assigned is exclusive. 🚩 What was your expected result? I would expect, that a military projec assigment is always exclusive. So there should be either an error message giving the infomration to remove the existing projects first or this should be done automatically when a military project is assigned. 🐞 What was the actual result? (Please, insert screenshots/pictures/logfiles etc. as it is very helpful for us) I could assgne a millitary project additionally to the exisiting ones. 🚧 What are the consequences of the incident? military data is not safe from access of others. Default Platon Incident Template v. 4 from 20.09.2024 ."
314388,Unable to OPEN 2 Components in same TC Vis Window,,method_3Dview; Visualization,3 - Medium,,unable to open components in same tc vis window,"Normalized Title: unable to open components in same tc vis window
Original Title: Unable to OPEN 2 Components in same TC Vis Window
Tags: method_3Dview; Visualization
Severity: 3 - Medium
Description: nan"
313941,Indexer not working in Pre-prod 01,,method_TC; Smoke Test,2 - High,,indexer not working in pre-prod,"Normalized Title: indexer not working in pre-prod
Original Title: Indexer not working in Pre-prod 01
Tags: method_TC; Smoke Test
Severity: 2 - High
Description: nan"
306164,V-Flag Option is not editable.,,C2_SRT_Iteration1; method_workaround; SRT_Wave1,3 - Medium,,v-flag option is not editable.,"Normalized Title: v-flag option is not editable.
Original Title: V-Flag Option is not editable.
Tags: C2_SRT_Iteration1; method_workaround; SRT_Wave1
Severity: 3 - Medium
Description: nan"
299466,,"Copied from Repro Steps when changed from Platon Incident to Bug 📍 Location in the Process House (describe, in which part of the process the incident occurs - use Link to navigate) BuSc 05.01 05 - 02 Create Lower Product Structure 👉 For incident reproduction: Which action was taken? (Detailed step-by-step description, what you did) Step 9 of the Test Case: Change the value of ""Number of features DS"" and ""Number of features DZ"" 🚩 What was your expected result? it has to be possible to change these ""number of the feature DS/DZ"" values. 🐞 What was the actual result? (Please, insert screenshots/pictures/logfiles etc. as it is very helpful for us) It is not possible to change these values(yellow marked) 🚧 What are the consequences of the incident? Default Platon Incident Template v. 4 from 20.09.2024 .",Dispatcher: Chinmay; Former_Incident; NXAddons,2 - High,,,"Normalized Title: nan
Original Title: nan
Tags: Dispatcher: Chinmay; Former_Incident; NXAddons
Severity: 2 - High
Description: Copied from Repro Steps when changed from Platon Incident to Bug 📍 Location in the Process House (describe, in which part of the process the incident occurs - use Link to navigate) BuSc 05.01 05 - 02 Create Lower Product Structure 👉 For incident reproduction: Which action was taken? (Detailed step-by-step description, what you did) Step 9 of the Test Case: Change the value of ""Number of features DS"" and ""Number of features DZ"" 🚩 What was your expected result? it has to be possible to change these ""number of the feature DS/DZ"" values. 🐞 What was the actual result? (Please, insert screenshots/pictures/logfiles etc. as it is very helpful for us) It is not possible to change these values(yellow marked) 🚧 What are the consequences of the incident? Default Platon Incident Template v. 4 from 20.09.2024 ."
299364,PLATON| material list| missing search function,"Copied from Repro Steps when changed from Platon Incident to Bug 📍 Location in the Process House (describe, in which part of the process the incident occurs - use Link to navigate) 👉 For incident reproduction: Which action was taken? (Detailed step-by-step description, what you did) in Platon / part / I search for my material 🚩 What was your expected result? search function 🐞 What was the actual result? (Please, insert screenshots/pictures/logfiles etc. as it is very helpful for us) There is no search function and i have to scroll through the whole material list 🚧 What are the consequences of the incident? Default Platon Incident Template v. 4 from 20.09.2024 .",Dispatcher: Chinmay; Former_Incident; method_NX; Qualification Board,4 - Low,,platon| material list| missing search function,"Normalized Title: platon| material list| missing search function
Original Title: PLATON| material list| missing search function
Tags: Dispatcher: Chinmay; Former_Incident; method_NX; Qualification Board
Severity: 4 - Low
Description: Copied from Repro Steps when changed from Platon Incident to Bug 📍 Location in the Process House (describe, in which part of the process the incident occurs - use Link to navigate) 👉 For incident reproduction: Which action was taken? (Detailed step-by-step description, what you did) in Platon / part / I search for my material 🚩 What was your expected result? search function 🐞 What was the actual result? (Please, insert screenshots/pictures/logfiles etc. as it is very helpful for us) There is no search function and i have to scroll through the whole material list 🚧 What are the consequences of the incident? Default Platon Incident Template v. 4 from 20.09.2024 ."
299219,"When trying for Extraction path getting error as License module ""nx_3d_path_plaanning"" is not present",,C2_SRT_Iteration1; method_NX; SRT_Wave1; SRT_Wave1_BuSc,4 - Low,,"when trying for extraction path getting error as license module ""nx_d_path_plaanning"" is not present","Normalized Title: when trying for extraction path getting error as license module ""nx_d_path_plaanning"" is not present
Original Title: When trying for Extraction path getting error as License module ""nx_3d_path_plaanning"" is not present
Tags: C2_SRT_Iteration1; method_NX; SRT_Wave1; SRT_Wave1_BuSc
Severity: 4 - Low
Description: nan"
296466,Unable to load Complete 3D of Opened Part/Assembly in NX.,,5cDMU; Bug_BuSc; BuSc_TestCase; method_NX; method_workaround; SRT_Wave1,3 - Medium,,unable to load complete d of opened part/assembly in nx.,"Normalized Title: unable to load complete d of opened part/assembly in nx.
Original Title: Unable to load Complete 3D of Opened Part/Assembly in NX.
Tags: 5cDMU; Bug_BuSc; BuSc_TestCase; method_NX; method_workaround; SRT_Wave1
Severity: 3 - Medium
Description: nan"
267930,"Occurrence Type Filter is not working as expected and showing the error message "" The specified name NULL is invalid for a type""",,Awaiting-feedback; C2_SRT_Iteration1; method_revrules; SRT_Wave1; SRT_Wave1_BuSc,3 - Medium,,"occurrence type filter is not working as expected and showing the error message "" the specified name null is invalid for a type""","Normalized Title: occurrence type filter is not working as expected and showing the error message "" the specified name null is invalid for a type""
Original Title: Occurrence Type Filter is not working as expected and showing the error message "" The specified name NULL is invalid for a type""
Tags: Awaiting-feedback; C2_SRT_Iteration1; method_revrules; SRT_Wave1; SRT_Wave1_BuSc
Severity: 3 - Medium
Description: nan"
265148,Simplified Design revision is not getting created under component revision,,5cDMU; Blocked/Failed_BuSc; C2_SRT_Iteration1; method_NX; SRT_Wave1; SRT_Wave1_BuSc,2 - High,,simplified design revision is not getting created under component revision,"Normalized Title: simplified design revision is not getting created under component revision
Original Title: Simplified Design revision is not getting created under component revision
Tags: 5cDMU; Blocked/Failed_BuSc; C2_SRT_Iteration1; method_NX; SRT_Wave1; SRT_Wave1_BuSc
Severity: 2 - High
Description: nan"
263029,"For Arrangement Item Type unable to ""Perform Clone Start Part""",,method_NX; Smoke Test; SRT _Wave1,2 - High,2.0,"for arrangement item type unable to ""perform clone start part""","Normalized Title: for arrangement item type unable to ""perform clone start part""
Original Title: For Arrangement Item Type unable to ""Perform Clone Start Part""
Tags: method_NX; Smoke Test; SRT _Wave1
Severity: 2 - High
Description: nan"
260821,.prt files are missing on the migrated data,,5cDMU; method_migration; SRT _Wave1; Tester_input_pending,2 - High,,.prt files are missing on the migrated data,"Normalized Title: .prt files are missing on the migrated data
Original Title: .prt files are missing on the migrated data
Tags: 5cDMU; method_migration; SRT _Wave1; Tester_input_pending
Severity: 2 - High
Description: nan"
257785,Platon Validation Fails for ECO even after LPS Part has Engineering Status,,method_workflow; SRT _Wave1; SRT_Iteration2; SRT_Wave1_BuSc,1 - Critical,1.0,platon validation fails for eco even after lps part has engineering status,"Normalized Title: platon validation fails for eco even after lps part has engineering status
Original Title: Platon Validation Fails for ECO even after LPS Part has Engineering Status
Tags: method_workflow; SRT _Wave1; SRT_Iteration2; SRT_Wave1_BuSc
Severity: 1 - Critical
Description: nan"
257394,Unable to revise Part With TE Group,,Blocked/Failed_BuSc; Fast_Load_2; method_AC; MigVal_Meta; MissingFile; SRT_Iteration2; SRT_Wave1_BuSc,1 - Critical,1.0,unable to revise part with te group,"Normalized Title: unable to revise part with te group
Original Title: Unable to revise Part With TE Group
Tags: Blocked/Failed_BuSc; Fast_Load_2; method_AC; MigVal_Meta; MissingFile; SRT_Iteration2; SRT_Wave1_BuSc
Severity: 1 - Critical
Description: nan"
257352,Platon - Swan Job does not send any information to the recipient,"Copied from Repro Steps when changed from Platon Incident to Bug 📍 Location in the Process House (describe, in which part of the process the incident occurs - use Link to navigate) 👉 For incident reproduction: Which action was taken? (Detailed step-by-step description, what you did) I created a Swan Job and assigned recipients both in Recipients and in CC Recipients and none of the got a notification or an email. I tried this in Pre Prod and in Central Test and we waited for a couple of days. 🚩 What was your expected result? The will get informed that i did send them data via SWAN 🐞 What was the actual result? (Please, insert screenshots/pictures/logfiles etc. as it is very helpful for us) They did not get informed. 🚧 What are the consequences of the incident? Suppliers wont get any data from DTAG Users Default Platon Incident Template v. 4 from 20.09.2024 .",Awaiting-feedback; Blocked/Failed_BuSc; C2_SRT_Iteration1; Dispatcher: Pravin; PreProd02; SRT2_C1,1 - Critical,1.0,platon - swan job does not send any information to the recipient,"Normalized Title: platon - swan job does not send any information to the recipient
Original Title: Platon - Swan Job does not send any information to the recipient
Tags: Awaiting-feedback; Blocked/Failed_BuSc; C2_SRT_Iteration1; Dispatcher: Pravin; PreProd02; SRT2_C1
Severity: 1 - Critical
Description: Copied from Repro Steps when changed from Platon Incident to Bug 📍 Location in the Process House (describe, in which part of the process the incident occurs - use Link to navigate) 👉 For incident reproduction: Which action was taken? (Detailed step-by-step description, what you did) I created a Swan Job and assigned recipients both in Recipients and in CC Recipients and none of the got a notification or an email. I tried this in Pre Prod and in Central Test and we waited for a couple of days. 🚩 What was your expected result? The will get informed that i did send them data via SWAN 🐞 What was the actual result? (Please, insert screenshots/pictures/logfiles etc. as it is very helpful for us) They did not get informed. 🚧 What are the consequences of the incident? Suppliers wont get any data from DTAG Users Default Platon Incident Template v. 4 from 20.09.2024 ."
255102,"BOM line property ""Quantity"" field is not updating when same child items are added",,C2_SRT_Iteration1; method_TC; SRT_Wave1; SRT_Wave1_BuSc,3 - Medium,,"bom line property ""quantity"" field is not updating when same child items are added","Normalized Title: bom line property ""quantity"" field is not updating when same child items are added
Original Title: BOM line property ""Quantity"" field is not updating when same child items are added
Tags: C2_SRT_Iteration1; method_TC; SRT_Wave1; SRT_Wave1_BuSc
Severity: 3 - Medium
Description: nan"
254379,Deletion of the xml file after downloading from the xml file not working,,Blocked/Failed_BuSc; method_download,2 - High,,deletion of the xml file after downloading from the xml file not working,"Normalized Title: deletion of the xml file after downloading from the xml file not working
Original Title: Deletion of the xml file after downloading from the xml file not working
Tags: Blocked/Failed_BuSc; method_download
Severity: 2 - High
Description: nan"
249132,Screen Freezes while Exporting STEP File on clicking 'ok' button in NX,,Blocked by IR; Blocked/Failed_BuSc; method_NX; SRT_Iteration2; SRT_Wave1; SRT_Wave1_BuSc,3 - Medium,3.0,screen freezes while exporting step file on clicking 'ok' button in nx,"Normalized Title: screen freezes while exporting step file on clicking 'ok' button in nx
Original Title: Screen Freezes while Exporting STEP File on clicking 'ok' button in NX
Tags: Blocked by IR; Blocked/Failed_BuSc; method_NX; SRT_Iteration2; SRT_Wave1; SRT_Wave1_BuSc
Severity: 3 - Medium
Description: nan"
246982,Preview of drawing not loading completely.,,DM_PreProd; method_2Dview; NX_Load,2 - High,3.0,preview of drawing not loading completely.,"Normalized Title: preview of drawing not loading completely.
Original Title: Preview of drawing not loading completely.
Tags: DM_PreProd; method_2Dview; NX_Load
Severity: 2 - High
Description: nan"
246928,ECO not reflecting on PLATON,,method_search; Smoke Test; SRT _Wave1,1 - Critical,,eco not reflecting on platon,"Normalized Title: eco not reflecting on platon
Original Title: ECO not reflecting on PLATON
Tags: method_search; Smoke Test; SRT _Wave1
Severity: 1 - Critical
Description: nan"
230665,Item Type Dropdown in New Item Create Window not available,,method_NX; SRT_Wave1; SRT_Wave1_BuSc,2 - High,2.0,item type dropdown in new item create window not available,"Normalized Title: item type dropdown in new item create window not available
Original Title: Item Type Dropdown in New Item Create Window not available
Tags: method_NX; SRT_Wave1; SRT_Wave1_BuSc
Severity: 2 - High
Description: nan"
228292,Change Number is not updated on overview page of Part/Assembly Design Revision after attaching to ECO,,SRT_Wave1; SRT_Wave1_BuSc,3 - Medium,,change number is not updated on overview page of part/assembly design revision after attaching to eco,"Normalized Title: change number is not updated on overview page of part/assembly design revision after attaching to eco
Original Title: Change Number is not updated on overview page of Part/Assembly Design Revision after attaching to ECO
Tags: SRT_Wave1; SRT_Wave1_BuSc
Severity: 3 - Medium
Description: nan"
219002,Assembly not saved successfully.,,method_NX; NX; Spillover; SRT_Wave1; SRT_Wave1_BuSc; Team 1,2 - High,3.0,assembly not saved successfully.,"Normalized Title: assembly not saved successfully.
Original Title: Assembly not saved successfully.
Tags: method_NX; NX; Spillover; SRT_Wave1; SRT_Wave1_BuSc; Team 1
Severity: 2 - High
Description: nan"
206339,Unable to Create JT file through integrated NX,,2406_Bugs; 5cDMU; Blocked; method_NX; Spillover; Team 1,2 - High,,unable to create jt file through integrated nx,"Normalized Title: unable to create jt file through integrated nx
Original Title: Unable to Create JT file through integrated NX
Tags: 2406_Bugs; 5cDMU; Blocked; method_NX; Spillover; Team 1
Severity: 2 - High
Description: nan"
455646,NX - Duplicate kinematics file,,Dispatcher: Chinmay; LPS; Team 4; ValidatedByMig; Validation_Load; Validationload_Validated,2 - High,,nx - duplicate kinematics file,"Normalized Title: nx - duplicate kinematics file
Original Title: NX - Duplicate kinematics file
Tags: Dispatcher: Chinmay; LPS; Team 4; ValidatedByMig; Validation_Load; Validationload_Validated
Severity: 2 - High
Description: nan"
469145,Simulation menue : UAT Scenario not comprehensible,,#UAT; Dispatcher: Harish; QB0403,3 - Medium,,simulation menue : uat scenario not comprehensible,"Normalized Title: simulation menue : uat scenario not comprehensible
Original Title: Simulation menue : UAT Scenario not comprehensible
Tags: #UAT; Dispatcher: Harish; QB0403
Severity: 3 - Medium
Description: nan"
470438,Not able to assign project to revised DMU BOM,,Dispatcher: Pravin; QB0403,2 - High,,not able to assign project to revised dmu bom,"Normalized Title: not able to assign project to revised dmu bom
Original Title: Not able to assign project to revised DMU BOM
Tags: Dispatcher: Pravin; QB0403
Severity: 2 - High
Description: nan"
470390,Filtering not working properly for Products,,Dispatcher: Pravin,2 - High,,filtering not working properly for products,"Normalized Title: filtering not working properly for products
Original Title: Filtering not working properly for Products
Tags: Dispatcher: Pravin
Severity: 2 - High
Description: nan"
470478,Unable to Add New Standalone Feature under Functional Module,,celina erath; Dispatcher: Pravin; QB0403,1 - Critical,,unable to add new standalone feature under functional module,"Normalized Title: unable to add new standalone feature under functional module
Original Title: Unable to Add New Standalone Feature under Functional Module
Tags: celina erath; Dispatcher: Pravin; QB0403
Severity: 1 - Critical
Description: nan"
470537,NX-Assembly: Clone Stable ID Map Failed,,DICV; DICV_TC; DICV_users; Dispatcher: Harish; Migration,3 - Medium,,nx-assembly: clone stable id map failed,"Normalized Title: nx-assembly: clone stable id map failed
Original Title: NX-Assembly: Clone Stable ID Map Failed
Tags: DICV; DICV_TC; DICV_users; Dispatcher: Harish; Migration
Severity: 3 - Medium
Description: nan"
469204,PDQ Check rule form is not getting updated,,TCbasedBug,2 - High,,pdq check rule form is not getting updated,"Normalized Title: pdq check rule form is not getting updated
Original Title: PDQ Check rule form is not getting updated
Tags: TCbasedBug
Severity: 2 - High
Description: nan"
470846,H Part missing flexible part from view,,Blocked/Failed_BuSc; Dispatcher: Harish; QB0503; TCbasedBug; TN,3 - Medium,,h part missing flexible part from view,"Normalized Title: h part missing flexible part from view
Original Title: H Part missing flexible part from view
Tags: Blocked/Failed_BuSc; Dispatcher: Harish; QB0503; TCbasedBug; TN
Severity: 3 - Medium
Description: nan"
